id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,budget
6690696,Sunny Prewar 2BR/2BA in Fort Greene,3131306,Alissa,Brooklyn,Clinton Hill,40.68623,-73.96755,Entire home/apt,220,30,1,2015-08-09,0.02,1,0,Average
6821978,"Charming, Sunny Home in Heart of BK",13219494,New,Brooklyn,Clinton Hill,40.68636,-73.96207,Entire home/apt,125,1,1,2015-07-14,0.02,1,0,Average
6908140,Lovely Brick Townhouse,21705530,Jessica,Brooklyn,Clinton Hill,40.694390000000006,-73.96898,Entire home/apt,450,7,1,2017-07-12,0.04,1,0,Average
6972673,Spacious one bedroom with en-suite,13698410,Rawan,Brooklyn,Clinton Hill,40.69489,-73.96495999999999,Private room,80,7,12,2017-06-25,0.25,1,0,Average
6975129,"Large room, cozy, 15min Manhattan",36575095,Hana,Brooklyn,Clinton Hill,40.684090000000005,-73.96531,Private room,50,1,1,2015-07-03,0.02,1,0,Average
7024778,Charming & Modern One Bedroom in BK,238354,Israel,Brooklyn,Clinton Hill,40.68524,-73.9607,Entire home/apt,150,3,125,2019-06-25,2.6,1,271,Average
7074961,"Spacious bright 2-bed duplex in Bed-Stuy, Brooklyn",37095710,Mary,Brooklyn,Clinton Hill,40.686640000000004,-73.95981,Entire home/apt,170,7,3,2016-09-09,0.08,1,0,Average
7132520,"Cozy Room In Clinton Hill, BK",37357605,Camille,Brooklyn,Clinton Hill,40.691390000000006,-73.961,Private room,40,5,0,,,1,0,Average
7149452,Clinton Hill Apartment,16478353,Ali,Brooklyn,Clinton Hill,40.68538,-73.96479000000001,Private room,65,14,6,2017-06-21,0.16,1,0,Average
7243708,Spacious sunny room in Clinton Hill,3302103,Steph,Brooklyn,Clinton Hill,40.69158,-73.96699,Private room,65,2,6,2016-11-19,0.12,1,0,Average
7320160,Charming Old-School Apartment 2,19692652,Benjamin,Brooklyn,Clinton Hill,40.693870000000004,-73.96840999999999,Private room,60,2,42,2017-08-14,0.87,1,0,Average
7450047,Calm & Quiet in Clinton Hill,3676701,Margo,Brooklyn,Clinton Hill,40.68128,-73.96285999999999,Entire home/apt,145,3,5,2016-09-07,0.1,1,0,Average
7517579,Super Cute Brooklyn Loft,15772306,Jasmine,Brooklyn,Clinton Hill,40.69188,-73.9607,Private room,45,5,0,,,1,0,Average
7561432,CHARMING ROOM W/ ROOF DECK ACCESS 2 :),4291007,Graham And Ben,Brooklyn,Clinton Hill,40.69342,-73.9611,Private room,90,30,20,2018-08-19,0.42,11,249,Average
7561584,SUNNY COZY ROOM FOR 1 :),4291007,Graham And Ben,Brooklyn,Clinton Hill,40.694109999999995,-73.96151,Private room,90,30,31,2018-10-10,0.66,11,314,Average
7583507,Lovely Clinton Hill Bedroom,23124921,Kyle,Brooklyn,Clinton Hill,40.68973,-73.96073,Private room,65,2,2,2015-08-16,0.04,1,0,Average
7645359,Old World Charm in Hip Brooklyn,7500,Russ,Brooklyn,Clinton Hill,40.68864,-73.96759,Entire home/apt,175,30,7,2019-03-02,0.17,1,27,Average
7646832,Historic Clinton Hill Townhouse,6182854,Douglas,Brooklyn,Clinton Hill,40.68458,-73.96332,Entire home/apt,380,3,5,2016-11-27,0.11,1,0,Average
7694064,Quiet Sanctuary right by the Subway,24666317,Keenan,Brooklyn,Clinton Hill,40.68443,-73.96736999999999,Private room,77,2,12,2018-08-19,0.25,1,0,Average
7713509,"Brooklyn, Clinton Hill, Private rm",12303720,Cameron,Brooklyn,Clinton Hill,40.68405,-73.96681,Private room,75,3,2,2015-09-14,0.04,1,0,Average
7725030,Contemporary Clinton Hill 1BR Condo,7456416,Leah,Brooklyn,Clinton Hill,40.6867,-73.9621,Entire home/apt,250,1,2,2015-11-29,0.04,1,0,Average
7748422,Great 4 Fl walk up studio apt w/den,1353426,Katie,Brooklyn,Clinton Hill,40.68202,-73.96273000000001,Entire home/apt,145,3,2,2018-09-24,0.06,1,0,Average
7809535,Brooklyn Brownstone Beautiful,1103465,Julia,Brooklyn,Clinton Hill,40.68332,-73.96271,Entire home/apt,145,6,35,2019-06-08,0.76,1,31,Average
7834733,"Beautiful, Airy, Minimal Apartment",13425453,Peter,Brooklyn,Clinton Hill,40.68096,-73.95902,Private room,69,1,0,,,1,0,Average
7834765,✦Artsy Loft Master Suite✦Private Bath/High Ceiling,41261306,Hsiang Wei,Brooklyn,Clinton Hill,40.69218,-73.96127,Private room,90,2,32,2019-06-29,1.24,1,20,Average
7908355,"Loft Bedroom in Clinton Hill, Brooklyn",21657314,Luke,Brooklyn,Clinton Hill,40.69143,-73.96079,Private room,108,4,21,2019-06-15,2.31,1,12,Average
7915525,"Bedroom in Clinton Hill, Brooklyn",34943122,Hadrien,Brooklyn,Clinton Hill,40.684329999999996,-73.95982,Private room,85,1,14,2018-03-11,0.3,2,0,Average
7982720,"Spacious One Bedroom in PreWar Building, Ft Greene",41112084,Aria,Brooklyn,Clinton Hill,40.68817,-73.96852,Entire home/apt,145,3,3,2018-05-29,0.06,1,0,Average
7987971,Comfy Room in Trendy Brooklyn!,4277896,Tzooli And Ay,Brooklyn,Clinton Hill,40.6917,-73.96508,Private room,70,2,173,2019-07-01,3.8,2,93,Average
8000640,1 bedroom APT with private garden,42233780,Nicole,Brooklyn,Clinton Hill,40.69485,-73.96254,Entire home/apt,150,2,9,2017-05-19,0.2,1,0,Average
8058693,Large Bedroom & Private Bath – 15 min fr Manhattan,4304095,Amelie & Pascal,Brooklyn,Clinton Hill,40.68352,-73.96348,Private room,119,4,115,2019-06-10,2.47,1,26,Average
8063565,Light-filled Brooklyn duplex loft,5072735,Rory,Brooklyn,Clinton Hill,40.6854,-73.96741,Entire home/apt,150,7,0,,,1,0,Average
8066385,Share A Rustic Forte Greene studio w/ adorable cat,4205261,Stephanie,Brooklyn,Clinton Hill,40.68667,-73.9676,Entire home/apt,104,2,15,2019-05-19,0.39,2,100,Average
8069030,Clinton Hill Flat,42619297,John,Brooklyn,Clinton Hill,40.69242,-73.96828000000001,Entire home/apt,999,2,141,2019-04-28,3.04,2,67,Average
8217454,The Notorious B.N.B. {Custom},1177497,Jessica,Brooklyn,Clinton Hill,40.68971,-73.96695,Private room,199,1,20,2019-01-03,0.45,11,365,Average
8337597,Spacious Clinton Hill Room,43949321,Ronald,Brooklyn,Clinton Hill,40.68717,-73.96015,Private room,70,7,1,2015-10-04,0.02,1,0,Average
8425657,Sun-filled Clinton Hill apartment.,3404110,Kristofer,Brooklyn,Clinton Hill,40.695609999999995,-73.969,Entire home/apt,109,3,1,2015-09-21,0.02,1,0,Average
8426309,Private Bdrm in 2 BR Brooklyn Apt,14564141,Teddy,Brooklyn,Clinton Hill,40.68255,-73.96167,Private room,85,2,12,2018-10-14,0.26,1,0,Average
8595394,Sunny Room in Renovated Brooklyn Townhouse,6424258,Alihan,Brooklyn,Clinton Hill,40.695890000000006,-73.96261,Private room,55,3,16,2019-05-12,0.37,1,0,Average
8849684,"Super clean, Great location!!",10549906,Mikael,Brooklyn,Clinton Hill,40.68313,-73.96165,Entire home/apt,105,1,54,2019-06-11,1.19,1,365,Average
8857842,Bright Charming Artistic Loft: Relax or Work,46372931,Bahar,Brooklyn,Clinton Hill,40.69096,-73.96051999999999,Private room,95,2,10,2019-06-15,0.22,1,22,Average
8973873,Sunny Loft in Clinton Hill,11458977,Robin,Brooklyn,Clinton Hill,40.68699,-73.9639,Entire home/apt,120,3,88,2019-06-26,2.04,1,49,Average
8980303,Serene Brooklyn Apt w/ Terrace,9903826,Robin,Brooklyn,Clinton Hill,40.687129999999996,-73.96226,Shared room,99,3,0,,,1,0,Average
9013350,Sunny Clinton Hill Apartment,4048695,Deniz,Brooklyn,Clinton Hill,40.68724,-73.96361,Entire home/apt,120,2,28,2019-06-30,0.64,1,294,Average
9035181,Cute Clinton Hill brownstone apt!,15055897,Heather,Brooklyn,Clinton Hill,40.6921,-73.96603,Entire home/apt,125,3,3,2017-01-02,0.08,2,0,Average
9075249,Spacious Ft. Greene room near subway/restaurants,7019923,Allison,Brooklyn,Clinton Hill,40.69161,-73.96571999999999,Private room,65,30,8,2019-01-05,0.18,1,18,Average
9132731,"2800 SQ FT Loft for Off-Sites, Events, & Shoots",6674503,Evelyn,Brooklyn,Clinton Hill,40.68567,-73.96271999999999,Entire home/apt,750,1,6,2019-06-14,0.17,1,365,Average
9151677,Light filled apt. on quiet street,40880743,Soph,Brooklyn,Clinton Hill,40.68481,-73.9656,Entire home/apt,115,5,1,2015-11-06,0.02,1,0,Average
9197311,Stunning 3 BR Apartment Fort Greene,26474885,Alvaro,Brooklyn,Clinton Hill,40.695170000000005,-73.96701999999999,Entire home/apt,350,3,0,,,1,0,Average
9201989,"Peaceful, Sun-drenched Apartment in Vibrant Area",39939246,Sara,Brooklyn,Clinton Hill,40.68363,-73.96305,Entire home/apt,89,3,3,2017-12-28,0.07,1,0,Average
9217592,Charming + Spacious Brownstone Apt,881301,Camillia,Brooklyn,Clinton Hill,40.68356,-73.96152,Entire home/apt,145,3,3,2019-06-17,0.07,1,0,Average
9237142,"Charming, Clean 1BR in Brooklyn",11013791,Guy,Brooklyn,Clinton Hill,40.68864,-73.96154,Entire home/apt,100,30,4,2017-07-25,0.11,1,0,Average
9339253,Clean ground floor apartment,48471249,Kimberly,Brooklyn,Clinton Hill,40.693059999999996,-73.96813,Private room,100,2,7,2018-10-28,0.19,1,310,Average
9350729,Cozy room in the heart of Brooklyn,2953015,Soria,Brooklyn,Clinton Hill,40.69223,-73.96879,Private room,63,2,2,2016-06-11,0.05,1,0,Average
9361107,Light and airy 2 bedroom apartment.,48576700,Ayanna,Brooklyn,Clinton Hill,40.69545,-73.96795999999999,Entire home/apt,170,2,127,2019-05-29,2.9,2,236,Average
9394419,Sunny Clinton Hill Brownstone Apt,3732336,Moira,Brooklyn,Clinton Hill,40.68215,-73.96121,Entire home/apt,127,1,7,2017-07-23,0.16,1,0,Average
9413809,Bright & Calm Brooklyn Retreat,492064,Melanie,Brooklyn,Clinton Hill,40.682809999999996,-73.96446,Entire home/apt,128,2,37,2018-11-25,0.84,1,0,Average
9443911,4 Bedroom Downtown Brooklyn,48943908,Aaron,Brooklyn,Clinton Hill,40.6846,-73.96536,Entire home/apt,330,2,84,2019-06-23,2.03,1,327,Average
9479324,Subletting my room (Jan-May),49133999,Eli,Brooklyn,Clinton Hill,40.69585,-73.96344,Private room,65,60,0,,,1,0,Average
9495205,Comfy & Sunny Studio Rental,33058791,Amanda,Brooklyn,Clinton Hill,40.6858,-73.96789,Entire home/apt,180,2,0,,,1,0,Average
9586258,PRIVATE COSY ROOM IN BROOKLYN,27065592,Shane,Brooklyn,Clinton Hill,40.684020000000004,-73.96094000000001,Private room,60,1,2,2016-01-02,0.05,1,0,Average
9591913,"New Studio, 10 mn to Manhattan, Clinton Hill",34503055,Chrystelle,Brooklyn,Clinton Hill,40.68275,-73.96705,Entire home/apt,105,14,9,2019-02-03,0.21,1,285,Average
9649558,Sunny with 2 large bedrooms,48576700,Ayanna,Brooklyn,Clinton Hill,40.69347,-73.967,Entire home/apt,173,2,179,2019-06-15,4.18,2,228,Average
9765897,BRIGHT & QUIET BEDROOM IN CLINTON HILL BROWNSTONE,10366292,Lea,Brooklyn,Clinton Hill,40.685520000000004,-73.96481,Private room,40,5,2,2017-09-05,0.06,3,0,Average
9765944,SUNNY BEDROOM IN BROOKLYN BROWNSTON,10366292,Lea,Brooklyn,Clinton Hill,40.68522,-73.96325999999999,Private room,75,1,0,,,3,0,Average
9908067,"LARGE, SUNNY ROOM!",15381858,Craig,Brooklyn,Clinton Hill,40.68336,-73.96122,Private room,45,1,0,,,1,0,Average
9935949,Spacious Room in Great Neighborhood,1504702,Casey,Brooklyn,Clinton Hill,40.693529999999996,-73.96784,Private room,48,1,2,2016-01-02,0.05,1,0,Average
9967218,"Large, Open, Beautiful Apartment",7461203,Christopher,Brooklyn,Clinton Hill,40.68715,-73.96433,Entire home/apt,75,3,4,2016-09-26,0.09,1,0,Average
10020815,Large and light Brooklyn apartment,564585,Mark,Brooklyn,Clinton Hill,40.68731,-73.96446,Entire home/apt,125,6,0,,,1,0,Average
10041002,1st Floor Beautiful Brownstone Apt,7503132,Whitney,Brooklyn,Clinton Hill,40.68399,-73.96191999999999,Entire home/apt,100,5,7,2016-11-27,0.16,1,0,Average
10055872,Room in loft apartment above bakery,51605949,Miriam,Brooklyn,Clinton Hill,40.694590000000005,-73.96408000000001,Private room,43,1,0,,,1,0,Average
10148955,Gorgeous 2BDRM Apartment,7342535,Chris,Brooklyn,Clinton Hill,40.68142,-73.95889,Entire home/apt,210,1,3,2016-02-14,0.07,1,0,Average
10277010,FAMILY FRIENDLY 3BR DUPLEX,5610823,(Email hidden by Airbnb),Brooklyn,Clinton Hill,40.68274,-73.96367,Entire home/apt,261,1,5,2016-08-23,0.14,1,0,Average
10336440,"Sunny, spacious Clinton Hill 1.5 BR",283636,Nathan & Ximena,Brooklyn,Clinton Hill,40.68545,-73.96048,Entire home/apt,200,3,22,2019-06-03,0.54,1,363,Average
10545027,Clinton Hill - pied-à-terre,54378184,Eej,Brooklyn,Clinton Hill,40.68895,-73.96489,Entire home/apt,220,12,13,2019-06-08,0.31,3,354,Average
10679702,Clinton Hill - Garden Apt,48415933,Judene,Brooklyn,Clinton Hill,40.682559999999995,-73.96108000000001,Entire home/apt,124,2,97,2019-07-06,2.45,1,104,Average
10753780,Gorgeous Duplex in the Heart of BK,2423061,Mike,Brooklyn,Clinton Hill,40.6837,-73.96505,Entire home/apt,125,5,1,2016-03-17,0.02,1,0,Average
10853313,Luxury 1 bdrm Apt in Clinton Hills.,56214524,Kathleen,Brooklyn,Clinton Hill,40.6869,-73.96324,Entire home/apt,155,3,161,2019-06-21,3.94,1,251,Average
10881164,Sunny Clinton Hill Brownstone Apt w/ 600sq.ft Deck,56376946,Cory,Brooklyn,Clinton Hill,40.68683,-73.96177,Entire home/apt,350,4,1,2018-01-01,0.05,1,86,Average
11032957,"Glorious brownstone apt w/ outdoor, Clinton Hill",57254931,Courtney,Brooklyn,Clinton Hill,40.68121,-73.96319,Entire home/apt,190,7,60,2019-02-17,1.66,1,0,Average
11077282,The Justice House,38068387,Xolie,Brooklyn,Clinton Hill,40.69308,-73.96649000000001,Entire home/apt,207,2,58,2019-07-03,1.49,4,1,Average
11095719,The Justice  Suite,38068387,Xolie,Brooklyn,Clinton Hill,40.69458,-73.96757,Entire home/apt,175,1,58,2018-10-07,1.45,4,331,Average
11279847,Cozy/bright Clinton Hill studio,525856,Rick,Brooklyn,Clinton Hill,40.68354,-73.96748000000001,Entire home/apt,70,6,18,2019-07-04,0.47,1,203,Average
11360407,"Rm in 3BR Dplx/1Bth, ClintonHill off WashingtonAve",59509831,Jaleelah A.,Brooklyn,Clinton Hill,40.68073,-73.96217,Private room,150,2,3,2019-06-17,0.08,1,35,Average
11474808,Huge Apt for Family Close to Trains,1524765,Christopher,Brooklyn,Clinton Hill,40.68701,-73.96174,Entire home/apt,140,3,4,2016-08-07,0.11,1,0,Average
11483117,Brooklyn Style Apartment,60446325,Taniesha,Brooklyn,Clinton Hill,40.694829999999996,-73.96403000000001,Private room,54,2,30,2019-06-05,1.17,1,333,Average
11743513,Sweet Brooklyn digs next to Pratt U (Classon Ave),19285185,Joel,Brooklyn,Clinton Hill,40.69388,-73.96200999999999,Entire home/apt,176,5,12,2019-02-07,0.31,1,236,Average
11753792,MyrtleWash Townhouse,15423103,Jessica,Brooklyn,Clinton Hill,40.6954,-73.96705,Entire home/apt,200,30,1,2018-08-06,0.09,1,9,Average
11963123,Bright Apartment in Clinton Hill,7306184,Jasper,Brooklyn,Clinton Hill,40.68517,-73.9666,Entire home/apt,179,5,0,,,1,0,Average
12053637,Forte Green Townhouse Room Rental,8456000,Brian,Brooklyn,Clinton Hill,40.69619,-73.96944,Private room,175,1,17,2019-06-01,1.51,2,179,Average
12081327,Private bedroom for 2-4 night stay in Clinton Hill,2134560,Patrick,Brooklyn,Clinton Hill,40.69011,-73.96656,Private room,100,2,0,,,1,0,Average
12087785,Clinton Hill Oversized One Bedroom,54378184,Eej,Brooklyn,Clinton Hill,40.69106,-73.96529,Entire home/apt,169,12,13,2019-06-24,0.34,3,365,Average
12151638,Spacious 2 bedroom Garden apartment,9558116,Ruma,Brooklyn,Clinton Hill,40.68099,-73.96343,Entire home/apt,144,2,49,2019-07-03,1.28,1,69,Average
12169531,3 bedrooms with amazing view of the Big Apple,11218119,James,Brooklyn,Clinton Hill,40.69315,-73.96412,Entire home/apt,117,3,1,2016-04-04,0.03,1,0,Average
12181485,"Sunny, beautiful Brooklyn studio",794042,Rhea,Brooklyn,Clinton Hill,40.68459,-73.96499,Entire home/apt,115,5,8,2016-08-16,0.21,1,0,Average
12250653,Small Cozy Room in Artsy Apartment,20043119,Anita,Brooklyn,Clinton Hill,40.6881,-73.96281,Private room,50,1,3,2017-05-17,0.1,1,0,Average
12252583,Cozy Bedroom In Prime Location,49121324,Zhaoyan,Brooklyn,Clinton Hill,40.68645,-73.96691,Private room,50,7,4,2016-07-20,0.11,1,0,Average
12367315,Large 1 Bdrm in Clinton Hill,5960171,Jackie,Brooklyn,Clinton Hill,40.68809,-73.96027,Entire home/apt,125,3,2,2016-06-29,0.05,1,0,Average
12419487,Cozy bedroom w/private bathroom & backyard,44781865,Manon,Brooklyn,Clinton Hill,40.68761,-73.95979,Private room,70,2,31,2019-05-26,0.83,1,0,Average
12590964,"Private room in Charming, Cozy and Sunny Apt",1520629,Pillo,Brooklyn,Clinton Hill,40.68374,-73.96719,Private room,60,1,67,2019-06-22,1.85,1,310,Average
12703851,Large stylish Mid Century Duplex in Clinton Hill,11109705,Valeska,Brooklyn,Clinton Hill,40.68678,-73.96178,Entire home/apt,180,7,10,2019-05-07,0.78,1,0,Average
12763385,Bedroom in Classic Clinton Hill,9784153,Santiago,Brooklyn,Clinton Hill,40.68752,-73.9618,Private room,99,3,0,,,1,0,Average
12804309,Danish Modern in Brownstone,21221697,Devon,Brooklyn,Clinton Hill,40.68444,-73.96285,Entire home/apt,225,3,95,2019-06-22,2.48,1,122,Average
12814685,"Great location in NYC, clean, quiet and cozy",69890625,Grace,Brooklyn,Clinton Hill,40.683890000000005,-73.96025999999999,Private room,89,1,15,2019-05-14,0.43,1,179,Average
12892861,Great Apartment for 2~ right next to subway~!,70594777,Deqing,Brooklyn,Clinton Hill,40.68873,-73.96523,Entire home/apt,150,7,4,2016-07-31,0.11,1,0,Average
12913007,Nice Large Well-Lit Studio in Clinton Hill,4090856,Brit,Brooklyn,Clinton Hill,40.68425,-73.96455,Entire home/apt,100,3,2,2018-05-28,0.09,1,8,Average
12971882,Huge Bedroom in Beautiful Brownstone w/ Private BR,5265824,Greg,Brooklyn,Clinton Hill,40.69093,-73.96507,Private room,77,5,0,,,1,0,Average
13006002,Cozy room in a beautiful and quite apartment,31996442,Annalisa,Brooklyn,Clinton Hill,40.69475,-73.96848,Private room,70,1,3,2016-07-18,0.08,1,0,Average
13019851,Beautiful Brooklyn Bedroom!,59093909,Katherine E,Brooklyn,Clinton Hill,40.69525,-73.96604,Private room,45,1,3,2016-07-14,0.08,1,0,Average
13128861,"Cozy Studio in Clinton Hill, Brooklyn",16065842,Michael,Brooklyn,Clinton Hill,40.685109999999995,-73.96638,Entire home/apt,100,2,64,2019-06-27,1.69,1,15,Average
13325767,Cozy Room In Brooklyn,10864311,Habib,Brooklyn,Clinton Hill,40.692479999999996,-73.96899,Private room,75,3,7,2019-01-02,0.25,1,0,Average
13379511,Charming Brownstone in Clinton Hill,76037379,Josh+Emily,Brooklyn,Clinton Hill,40.68594,-73.96293,Entire home/apt,120,3,2,2016-11-28,0.05,1,0,Average
13395084,Family getaway.,74789787,Sabina,Brooklyn,Clinton Hill,40.69558,-73.96871999999999,Private room,100,7,2,2016-08-13,0.06,1,0,Average
13511155,Gorgeous Spacious Room in Clinton Hill,718492,Asha,Brooklyn,Clinton Hill,40.69288,-73.96592,Private room,105,2,0,,,1,0,Average
13659949,2bdr BIG Oasis. Price cut for cat caretakers.,4606955,Jens,Brooklyn,Clinton Hill,40.685520000000004,-73.9609,Entire home/apt,259,6,4,2018-05-14,0.11,1,7,Average
13687180,Clean Comfy Room in Clinton Hill,27473592,Sam,Brooklyn,Clinton Hill,40.682970000000005,-73.96115,Entire home/apt,75,1,2,2016-08-09,0.05,1,0,Average
13709910,CUTE & QUIET ROOM IN A BROWNSTONE IN CLINTON HILL,10366292,Lea,Brooklyn,Clinton Hill,40.6854,-73.96395,Private room,45,7,1,2017-10-11,0.05,3,0,Average
13714218,Sunny apartment in Brooklyn brownstone,4230541,Aaron,Brooklyn,Clinton Hill,40.684459999999994,-73.96528,Private room,200,2,0,,,1,0,Average
13714531,Huge 2 bed/2 bath in the heart of Clinton Hill!,19094327,Amy,Brooklyn,Clinton Hill,40.68141,-73.96268,Entire home/apt,225,1,3,2016-08-25,0.08,1,0,Average
13802334,Bright chic room in Clinton hill,35775878,Lisa,Brooklyn,Clinton Hill,40.683659999999996,-73.96563,Private room,65,7,10,2017-12-10,0.28,1,0,Average
13820083,Beautiful Cozy Garden Apt- Historic Clinton Hill,31829334,Maritza,Brooklyn,Clinton Hill,40.68421,-73.96631,Entire home/apt,95,30,11,2019-06-21,0.31,2,43,Average
13913803,Bedroom in Clinton Hill,4310378,Autumn,Brooklyn,Clinton Hill,40.695609999999995,-73.96269000000001,Private room,79,3,26,2019-05-30,0.75,3,362,Average
13914226,Classic brownstone drenched with light,8812035,Claudia,Brooklyn,Clinton Hill,40.692440000000005,-73.96500999999999,Entire home/apt,130,7,1,2016-08-04,0.03,1,0,Average
13941017,Charming Brooklyn apartment in historic brownstone,79840032,Heather,Brooklyn,Clinton Hill,40.69048,-73.96576999999999,Entire home/apt,185,2,9,2019-03-09,0.25,1,0,Average
13951959,Newly Renovated Clinton Hill Duplex,66051630,Maya,Brooklyn,Clinton Hill,40.68265,-73.96631,Entire home/apt,325,5,80,2019-06-22,2.21,1,92,Average
13980280,Well Connected & Beautiful Sanctuary!,83403037,Severino,Brooklyn,Clinton Hill,40.68477,-73.96757,Entire home/apt,115,10,0,,,1,0,Average
14023316,chambre dans appartement arty de Brooklyn,31747645,Marie Salomé,Brooklyn,Clinton Hill,40.685829999999996,-73.96434,Private room,70,2,0,,,2,0,Average
14109494,Clinton Hill Apartment Single Bedroom ! Pratt ~~,30610258,Santiago,Brooklyn,Clinton Hill,40.69591,-73.96284,Private room,58,2,1,2018-09-23,0.1,1,0,Average
14203693,"Spacious Apartment, historic Brooklyn brownstone.",1756362,Jeremy & Angela,Brooklyn,Clinton Hill,40.69488,-73.96618000000001,Entire home/apt,150,4,69,2019-06-12,1.93,1,114,Average
14367248,Cozy Brooklyn Studio Apt in Clinton Hill,25599142,Anthony,Brooklyn,Clinton Hill,40.68634,-73.9661,Entire home/apt,95,2,47,2019-06-23,1.34,1,0,Average
14473545,Heart of BK - 1 bedroom w/extra room,37419591,Phil,Brooklyn,Clinton Hill,40.6919,-73.96511,Entire home/apt,140,6,9,2018-01-01,0.26,1,0,Average
14587950,Assemblage Place,200675,Li-Ann,Brooklyn,Clinton Hill,40.68605,-73.96115999999999,Entire home/apt,220,3,12,2019-06-23,0.39,1,19,Average
14685187,Quaint garden apartment in Clinton Hill,4961381,Ashley,Brooklyn,Clinton Hill,40.684,-73.96368000000001,Private room,130,1,3,2019-06-08,0.45,1,299,Average
14747893,"HUGE ROOM,PRIVATE BATH FORT GREENE/CLINTON HILL",91909024,Jason,Brooklyn,Clinton Hill,40.68548,-73.96625,Private room,80,4,2,2016-11-07,0.06,1,0,Average
